Vardas              Pavarde             Galutinis      
Vardas25557         Pavarde25557        2.71
Vardas25558         Pavarde25558        4.00
Vardas25559         Pavarde25559        4.83
Vardas25560         Pavarde25560        2.95
Vardas25561         Pavarde25561        2.92
Vardas25565         Pavarde25565        3.63
Vardas25566         Pavarde25566        4.43
Vardas25567         Pavarde25567        3.45
Vardas25568         Pavarde25568        4.61
Vardas25579         Pavarde25579        4.25
Vardas25582         Pavarde25582        4.75
Vardas25583         Pavarde25583        3.17
Vardas25584         Pavarde25584        3.77
Vardas25585         Pavarde25585        4.04
Vardas25586         Pavarde25586        4.72
Vardas25587         Pavarde25587        4.07
Vardas25588         Pavarde25588        3.08
Vardas25589         Pavarde25589        3.55
Vardas25591         Pavarde25591        4.81
Vardas25593         Pavarde25593        2.57
Vardas25594         Pavarde25594        4.53
Vardas25595         Pavarde25595        2.84
Vardas25601         Pavarde25601        2.39
Vardas25605         Pavarde25605        4.43
Vardas25608         Pavarde25608        2.65
Vardas25612         Pavarde25612        3.72
Vardas25619         Pavarde25619        2.89
Vardas25621         Pavarde25621        3.83
Vardas25623         Pavarde25623        4.77
Vardas25625         Pavarde25625        4.45
Vardas25627         Pavarde25627        4.99
Vardas25628         Pavarde25628        4.87
Vardas25630         Pavarde25630        2.36
Vardas25631         Pavarde25631        2.73
Vardas25636         Pavarde25636        3.60
Vardas25638         Pavarde25638        3.12
Vardas25639         Pavarde25639        4.72
Vardas25640         Pavarde25640        4.23
Vardas25641         Pavarde25641        4.45
Vardas25646         Pavarde25646        3.55
Vardas25651         Pavarde25651        3.12
Vardas25652         Pavarde25652        3.93
Vardas25653         Pavarde25653        3.89
Vardas25656         Pavarde25656        4.93
Vardas25659         Pavarde25659        3.31
Vardas25660         Pavarde25660        3.49
Vardas25661         Pavarde25661        2.53
Vardas25662         Pavarde25662        4.35
Vardas25664         Pavarde25664        4.77
Vardas25665         Pavarde25665        3.53
Vardas25671         Pavarde25671        4.77
Vardas25674         Pavarde25674        3.28
Vardas25675         Pavarde25675        3.60
Vardas25676         Pavarde25676        4.16
Vardas25678         Pavarde25678        2.84
Vardas25680         Pavarde25680        3.69
Vardas25681         Pavarde25681        4.95
Vardas25682         Pavarde25682        4.92
Vardas25686         Pavarde25686        3.35
Vardas25687         Pavarde25687        4.72
Vardas25688         Pavarde25688        4.69
Vardas25689         Pavarde25689        4.75
Vardas25691         Pavarde25691        4.52
Vardas25692         Pavarde25692        4.43
Vardas25693         Pavarde25693        3.17
Vardas25696         Pavarde25696        2.41
Vardas25702         Pavarde25702        3.85
Vardas25707         Pavarde25707        2.25
Vardas25708         Pavarde25708        4.25
Vardas25709         Pavarde25709        4.17
Vardas25713         Pavarde25713        4.35
Vardas25715         Pavarde25715        3.20
Vardas25718         Pavarde25718        4.80
Vardas25720         Pavarde25720        3.59
Vardas25721         Pavarde25721        4.15
Vardas25724         Pavarde25724        2.63
Vardas25726         Pavarde25726        3.55
Vardas25728         Pavarde25728        3.25
Vardas25735         Pavarde25735        4.28
Vardas25736         Pavarde25736        3.63
Vardas25737         Pavarde25737        3.09
Vardas25738         Pavarde25738        4.12
Vardas25757         Pavarde25757        3.68
Vardas25758         Pavarde25758        3.99
Vardas25760         Pavarde25760        4.51
Vardas25762         Pavarde25762        3.39
Vardas25763         Pavarde25763        4.84
Vardas25764         Pavarde25764        2.52
Vardas25765         Pavarde25765        4.25
Vardas25767         Pavarde25767        2.95
Vardas25771         Pavarde25771        2.63
Vardas25775         Pavarde25775        2.65
Vardas25776         Pavarde25776        4.33
Vardas25777         Pavarde25777        2.87
Vardas25779         Pavarde25779        3.36
Vardas25784         Pavarde25784        4.75
Vardas25785         Pavarde25785        3.73
Vardas25789         Pavarde25789        4.69
Vardas25791         Pavarde25791        3.12
Vardas25793         Pavarde25793        4.15
Vardas25796         Pavarde25796        4.69
Vardas25797         Pavarde25797        4.84
Vardas25799         Pavarde25799        3.95
Vardas25800         Pavarde25800        4.03
Vardas25803         Pavarde25803        4.20
Vardas25804         Pavarde25804        3.76
Vardas25806         Pavarde25806        3.00
Vardas25811         Pavarde25811        4.21
Vardas25813         Pavarde25813        3.37
Vardas25818         Pavarde25818        4.21
Vardas25819         Pavarde25819        4.75
Vardas25821         Pavarde25821        3.99
Vardas25822         Pavarde25822        4.00
Vardas25823         Pavarde25823        2.49
Vardas25824         Pavarde25824        2.87
Vardas25827         Pavarde25827        4.59
Vardas25828         Pavarde25828        3.03
Vardas25830         Pavarde25830        3.60
Vardas25832         Pavarde25832        4.64
Vardas25835         Pavarde25835        3.69
Vardas25836         Pavarde25836        3.59
Vardas25837         Pavarde25837        2.95
Vardas25842         Pavarde25842        3.69
Vardas25843         Pavarde25843        2.89
Vardas25845         Pavarde25845        2.52
Vardas25849         Pavarde25849        4.72
Vardas25850         Pavarde25850        4.07
Vardas25853         Pavarde25853        2.41
Vardas25854         Pavarde25854        4.09
Vardas25855         Pavarde25855        4.52
Vardas25857         Pavarde25857        2.63
Vardas25861         Pavarde25861        4.25
Vardas25865         Pavarde25865        3.85
Vardas25866         Pavarde25866        2.71
Vardas25867         Pavarde25867        4.25
Vardas25868         Pavarde25868        4.45
Vardas25872         Pavarde25872        3.25
Vardas25873         Pavarde25873        3.00
Vardas25874         Pavarde25874        2.95
Vardas25876         Pavarde25876        2.60
Vardas25878         Pavarde25878        3.21
Vardas25886         Pavarde25886        4.19
Vardas25887         Pavarde25887        4.64
Vardas25892         Pavarde25892        4.89
Vardas25893         Pavarde25893        3.83
Vardas25894         Pavarde25894        3.80
Vardas25898         Pavarde25898        4.09
Vardas25902         Pavarde25902        4.15
Vardas25905         Pavarde25905        4.28
Vardas25906         Pavarde25906        3.91
Vardas25911         Pavarde25911        3.88
Vardas25918         Pavarde25918        3.39
Vardas25919         Pavarde25919        3.99
Vardas25921         Pavarde25921        4.71
Vardas25928         Pavarde25928        3.32
Vardas25931         Pavarde25931        2.95
Vardas25932         Pavarde25932        4.39
Vardas25934         Pavarde25934        2.71
Vardas25935         Pavarde25935        3.96
Vardas25936         Pavarde25936        3.52
Vardas25937         Pavarde25937        3.65
Vardas25938         Pavarde25938        2.88
Vardas25942         Pavarde25942        3.68
Vardas25944         Pavarde25944        4.11
Vardas25945         Pavarde25945        3.64
Vardas25947         Pavarde25947        3.97
Vardas25953         Pavarde25953        1.93
Vardas25957         Pavarde25957        3.60
Vardas25959         Pavarde25959        3.01
Vardas25961         Pavarde25961        4.13
Vardas25963         Pavarde25963        3.52
Vardas25964         Pavarde25964        3.05
Vardas25965         Pavarde25965        3.57
Vardas25974         Pavarde25974        3.57
Vardas25975         Pavarde25975        3.69
Vardas25977         Pavarde25977        2.65
Vardas25979         Pavarde25979        3.55
Vardas25981         Pavarde25981        3.00
Vardas25984         Pavarde25984        4.63
Vardas25986         Pavarde25986        3.25
Vardas25987         Pavarde25987        2.73
Vardas25988         Pavarde25988        3.79
Vardas25990         Pavarde25990        3.60
Vardas25994         Pavarde25994        3.51
Vardas25998         Pavarde25998        3.80
Vardas26000         Pavarde26000        3.73
Vardas26002         Pavarde26002        2.79
Vardas26004         Pavarde26004        4.24
Vardas26008         Pavarde26008        2.57
Vardas26011         Pavarde26011        2.97
Vardas26015         Pavarde26015        2.68
Vardas26019         Pavarde26019        4.95
Vardas26021         Pavarde26021        4.64
Vardas26023         Pavarde26023        4.53
Vardas26024         Pavarde26024        3.47
Vardas26026         Pavarde26026        2.89
Vardas26027         Pavarde26027        4.81
Vardas26029         Pavarde26029        4.93
Vardas26032         Pavarde26032        3.65
Vardas26035         Pavarde26035        4.69
Vardas26036         Pavarde26036        3.83
Vardas26037         Pavarde26037        3.83
Vardas26038         Pavarde26038        3.96
Vardas26049         Pavarde26049        3.36
Vardas26050         Pavarde26050        3.33
Vardas26052         Pavarde26052        2.92
Vardas26053         Pavarde26053        4.07
Vardas26055         Pavarde26055        3.91
Vardas26057         Pavarde26057        4.12
Vardas26058         Pavarde26058        2.65
Vardas26059         Pavarde26059        3.25
Vardas26060         Pavarde26060        2.87
Vardas26062         Pavarde26062        3.99
Vardas26064         Pavarde26064        3.07
Vardas26065         Pavarde26065        4.13
Vardas26067         Pavarde26067        4.09
Vardas26068         Pavarde26068        4.33
Vardas26070         Pavarde26070        3.49
Vardas26071         Pavarde26071        2.71
Vardas26073         Pavarde26073        4.35
Vardas26075         Pavarde26075        2.83
Vardas26076         Pavarde26076        3.65
Vardas26080         Pavarde26080        2.91
Vardas26081         Pavarde26081        3.33
Vardas26082         Pavarde26082        3.69
Vardas26083         Pavarde26083        4.24
Vardas26087         Pavarde26087        3.83
Vardas26089         Pavarde26089        4.84
Vardas26090         Pavarde26090        3.75
Vardas26091         Pavarde26091        4.85
Vardas26094         Pavarde26094        4.00
Vardas26096         Pavarde26096        3.17
Vardas26100         Pavarde26100        3.07
Vardas26101         Pavarde26101        4.36
Vardas26103         Pavarde26103        4.16
Vardas26105         Pavarde26105        2.55
Vardas26109         Pavarde26109        3.13
Vardas26110         Pavarde26110        3.36
Vardas26114         Pavarde26114        4.45
Vardas26116         Pavarde26116        4.48
Vardas26117         Pavarde26117        3.29
Vardas26118         Pavarde26118        4.99
Vardas26124         Pavarde26124        3.75
Vardas26130         Pavarde26130        2.89
Vardas26134         Pavarde26134        3.55
Vardas26136         Pavarde26136        2.81
Vardas26137         Pavarde26137        2.57
Vardas26141         Pavarde26141        3.44
Vardas26143         Pavarde26143        3.36
Vardas26148         Pavarde26148        4.87
Vardas26149         Pavarde26149        2.89
Vardas26151         Pavarde26151        4.21
Vardas26155         Pavarde26155        3.99
Vardas26156         Pavarde26156        4.49
Vardas26160         Pavarde26160        4.67
Vardas26161         Pavarde26161        2.89
Vardas26164         Pavarde26164        3.16
Vardas26165         Pavarde26165        4.75
Vardas26166         Pavarde26166        3.15
Vardas26169         Pavarde26169        3.67
Vardas26171         Pavarde26171        3.75
Vardas26173         Pavarde26173        4.59
Vardas26174         Pavarde26174        4.57
Vardas26175         Pavarde26175        3.83
Vardas26177         Pavarde26177        2.60
