Vardas              Pavarde             Galutinis      
Vardas40476         Pavarde40476        2.47
Vardas40477         Pavarde40477        3.17
Vardas40479         Pavarde40479        4.01
Vardas40481         Pavarde40481        3.53
Vardas40482         Pavarde40482        3.75
Vardas40483         Pavarde40483        3.77
Vardas40486         Pavarde40486        3.91
Vardas40491         Pavarde40491        3.60
Vardas40493         Pavarde40493        2.76
Vardas40495         Pavarde40495        4.80
Vardas40499         Pavarde40499        3.28
Vardas40500         Pavarde40500        4.23
Vardas40503         Pavarde40503        4.53
Vardas40508         Pavarde40508        3.39
Vardas40509         Pavarde40509        3.81
Vardas40513         Pavarde40513        4.59
Vardas40515         Pavarde40515        3.20
Vardas40516         Pavarde40516        3.75
Vardas40518         Pavarde40518        3.17
Vardas40522         Pavarde40522        3.03
Vardas40524         Pavarde40524        4.83
Vardas40528         Pavarde40528        2.71
Vardas40532         Pavarde40532        3.73
Vardas40535         Pavarde40535        4.97
Vardas40536         Pavarde40536        4.92
Vardas40539         Pavarde40539        4.39
Vardas40541         Pavarde40541        2.97
Vardas40550         Pavarde40550        3.93
Vardas40551         Pavarde40551        2.47
Vardas40552         Pavarde40552        4.95
Vardas40554         Pavarde40554        4.16
Vardas40557         Pavarde40557        3.71
Vardas40558         Pavarde40558        4.08
Vardas40571         Pavarde40571        3.88
Vardas40573         Pavarde40573        2.97
Vardas40575         Pavarde40575        4.51
Vardas40576         Pavarde40576        4.89
Vardas40578         Pavarde40578        2.76
Vardas40579         Pavarde40579        3.07
Vardas40581         Pavarde40581        4.41
Vardas40585         Pavarde40585        4.43
Vardas40588         Pavarde40588        4.48
Vardas40589         Pavarde40589        3.72
Vardas40590         Pavarde40590        2.09
Vardas40591         Pavarde40591        2.76
Vardas40593         Pavarde40593        2.92
Vardas40596         Pavarde40596        2.49
Vardas40597         Pavarde40597        3.11
Vardas40600         Pavarde40600        3.47
Vardas40603         Pavarde40603        4.11
Vardas40606         Pavarde40606        3.75
Vardas40610         Pavarde40610        4.24
Vardas40613         Pavarde40613        4.37
Vardas40614         Pavarde40614        4.77
Vardas40615         Pavarde40615        4.03
Vardas40617         Pavarde40617        3.65
Vardas40618         Pavarde40618        2.81
Vardas40620         Pavarde40620        3.67
Vardas40623         Pavarde40623        2.47
Vardas40624         Pavarde40624        3.91
Vardas40625         Pavarde40625        3.96
Vardas40626         Pavarde40626        4.45
Vardas40628         Pavarde40628        4.68
Vardas40631         Pavarde40631        4.08
Vardas40634         Pavarde40634        4.29
Vardas40636         Pavarde40636        3.81
Vardas40638         Pavarde40638        2.81
Vardas40647         Pavarde40647        4.07
Vardas40649         Pavarde40649        2.57
Vardas40651         Pavarde40651        2.79
Vardas40652         Pavarde40652        2.95
Vardas40654         Pavarde40654        4.23
Vardas40658         Pavarde40658        4.43
Vardas40663         Pavarde40663        3.20
Vardas40664         Pavarde40664        3.93
Vardas40667         Pavarde40667        3.25
Vardas40671         Pavarde40671        4.68
Vardas40672         Pavarde40672        3.47
Vardas40676         Pavarde40676        2.73
Vardas40677         Pavarde40677        4.45
Vardas40678         Pavarde40678        3.20
Vardas40683         Pavarde40683        3.33
Vardas40684         Pavarde40684        4.48
Vardas40685         Pavarde40685        3.16
Vardas40686         Pavarde40686        2.68
Vardas40688         Pavarde40688        3.41
Vardas40689         Pavarde40689        2.17
Vardas40691         Pavarde40691        4.76
Vardas40692         Pavarde40692        4.33
Vardas40700         Pavarde40700        4.01
Vardas40701         Pavarde40701        3.76
Vardas40702         Pavarde40702        2.81
Vardas40704         Pavarde40704        2.17
Vardas40705         Pavarde40705        4.21
Vardas40706         Pavarde40706        3.81
Vardas40711         Pavarde40711        4.20
Vardas40713         Pavarde40713        4.59
Vardas40729         Pavarde40729        4.44
Vardas40730         Pavarde40730        3.08
Vardas40731         Pavarde40731        3.13
Vardas40735         Pavarde40735        4.97
Vardas40740         Pavarde40740        2.81
Vardas40741         Pavarde40741        3.49
Vardas40743         Pavarde40743        4.32
Vardas40744         Pavarde40744        4.39
Vardas40746         Pavarde40746        3.55
Vardas40747         Pavarde40747        3.41
Vardas40748         Pavarde40748        2.97
Vardas40750         Pavarde40750        4.77
Vardas40752         Pavarde40752        3.20
Vardas40754         Pavarde40754        4.73
Vardas40759         Pavarde40759        3.33
Vardas40760         Pavarde40760        4.11
Vardas40761         Pavarde40761        2.68
Vardas40762         Pavarde40762        3.15
Vardas40763         Pavarde40763        3.77
Vardas40766         Pavarde40766        3.52
Vardas40767         Pavarde40767        2.44
Vardas40769         Pavarde40769        4.15
Vardas40775         Pavarde40775        2.71
Vardas40776         Pavarde40776        3.49
Vardas40780         Pavarde40780        3.77
Vardas40783         Pavarde40783        2.57
Vardas40786         Pavarde40786        3.57
Vardas40791         Pavarde40791        4.48
Vardas40794         Pavarde40794        3.13
Vardas40795         Pavarde40795        2.92
Vardas40802         Pavarde40802        2.89
Vardas40803         Pavarde40803        3.59
Vardas40805         Pavarde40805        4.43
Vardas40811         Pavarde40811        3.91
Vardas40816         Pavarde40816        3.01
Vardas40819         Pavarde40819        4.85
Vardas40821         Pavarde40821        4.75
Vardas40824         Pavarde40824        4.12
Vardas40826         Pavarde40826        2.87
Vardas40827         Pavarde40827        3.96
Vardas40829         Pavarde40829        4.40
Vardas40830         Pavarde40830        3.01
Vardas40831         Pavarde40831        4.15
Vardas40832         Pavarde40832        2.52
Vardas40835         Pavarde40835        4.64
Vardas40839         Pavarde40839        2.71
Vardas40841         Pavarde40841        3.75
Vardas40842         Pavarde40842        3.04
Vardas40845         Pavarde40845        4.40
Vardas40847         Pavarde40847        3.25
Vardas40851         Pavarde40851        2.12
Vardas40852         Pavarde40852        2.91
Vardas40853         Pavarde40853        4.80
Vardas40856         Pavarde40856        2.73
Vardas40857         Pavarde40857        4.17
Vardas40859         Pavarde40859        3.37
Vardas40862         Pavarde40862        3.92
Vardas40863         Pavarde40863        2.89
Vardas40864         Pavarde40864        4.64
Vardas40865         Pavarde40865        2.81
Vardas40867         Pavarde40867        2.49
Vardas40872         Pavarde40872        3.17
Vardas40874         Pavarde40874        3.80
Vardas40877         Pavarde40877        4.75
Vardas40880         Pavarde40880        3.68
Vardas40887         Pavarde40887        2.17
Vardas40889         Pavarde40889        2.49
Vardas40890         Pavarde40890        2.31
Vardas40892         Pavarde40892        4.28
Vardas40895         Pavarde40895        4.65
Vardas40896         Pavarde40896        3.49
Vardas40901         Pavarde40901        4.15
Vardas40907         Pavarde40907        3.33
Vardas40909         Pavarde40909        3.52
Vardas40910         Pavarde40910        4.99
Vardas40913         Pavarde40913        3.17
Vardas40917         Pavarde40917        3.23
Vardas40918         Pavarde40918        4.43
Vardas40922         Pavarde40922        3.11
Vardas40926         Pavarde40926        4.67
Vardas40930         Pavarde40930        3.76
Vardas40935         Pavarde40935        3.33
Vardas40937         Pavarde40937        2.25
Vardas40941         Pavarde40941        4.29
Vardas40944         Pavarde40944        3.56
Vardas40945         Pavarde40945        3.08
Vardas40946         Pavarde40946        4.80
Vardas40947         Pavarde40947        4.32
Vardas40948         Pavarde40948        4.69
Vardas40950         Pavarde40950        3.31
Vardas40958         Pavarde40958        3.01
Vardas40960         Pavarde40960        3.92
Vardas40961         Pavarde40961        3.96
Vardas40962         Pavarde40962        2.63
Vardas40964         Pavarde40964        2.84
Vardas40966         Pavarde40966        4.89
Vardas40968         Pavarde40968        3.41
Vardas40970         Pavarde40970        3.81
Vardas40972         Pavarde40972        2.89
Vardas40978         Pavarde40978        3.99
Vardas40985         Pavarde40985        3.84
Vardas40987         Pavarde40987        3.68
Vardas40990         Pavarde40990        4.67
Vardas40991         Pavarde40991        4.72
Vardas40992         Pavarde40992        3.41
Vardas40993         Pavarde40993        4.09
Vardas40994         Pavarde40994        3.12
Vardas40996         Pavarde40996        3.15
Vardas40997         Pavarde40997        4.43
Vardas40998         Pavarde40998        4.20
Vardas40999         Pavarde40999        3.69
Vardas41000         Pavarde41000        3.63
Vardas41007         Pavarde41007        3.65
Vardas41011         Pavarde41011        4.24
Vardas41012         Pavarde41012        4.32
Vardas41013         Pavarde41013        3.68
Vardas41017         Pavarde41017        4.31
Vardas41018         Pavarde41018        2.92
Vardas41019         Pavarde41019        4.21
Vardas41021         Pavarde41021        4.25
Vardas41024         Pavarde41024        3.57
Vardas41032         Pavarde41032        4.69
Vardas41035         Pavarde41035        4.53
Vardas41036         Pavarde41036        4.31
Vardas41037         Pavarde41037        3.33
Vardas41038         Pavarde41038        3.52
Vardas41040         Pavarde41040        4.87
Vardas41042         Pavarde41042        2.84
Vardas41048         Pavarde41048        3.76
Vardas41050         Pavarde41050        4.25
Vardas41051         Pavarde41051        4.44
Vardas41052         Pavarde41052        3.75
Vardas41055         Pavarde41055        2.76
Vardas41056         Pavarde41056        3.68
Vardas41058         Pavarde41058        2.96
Vardas41068         Pavarde41068        3.73
Vardas41069         Pavarde41069        4.12
Vardas41071         Pavarde41071        3.47
Vardas41073         Pavarde41073        4.97
Vardas41074         Pavarde41074        4.04
Vardas41075         Pavarde41075        4.59
Vardas41079         Pavarde41079        3.44
Vardas41080         Pavarde41080        3.41
Vardas41081         Pavarde41081        4.69
Vardas41083         Pavarde41083        4.00
Vardas41084         Pavarde41084        2.81
Vardas41085         Pavarde41085        2.76
Vardas41086         Pavarde41086        2.79
Vardas41088         Pavarde41088        4.33
Vardas41089         Pavarde41089        2.71
Vardas41091         Pavarde41091        2.73
Vardas41092         Pavarde41092        4.81
Vardas41096         Pavarde41096        3.63
Vardas41097         Pavarde41097        4.39
Vardas41106         Pavarde41106        4.03
Vardas41107         Pavarde41107        2.81
Vardas41109         Pavarde41109        2.36
Vardas41111         Pavarde41111        3.03
Vardas41112         Pavarde41112        3.33
Vardas41113         Pavarde41113        4.88
Vardas41114         Pavarde41114        3.85
Vardas41115         Pavarde41115        3.55
Vardas41120         Pavarde41120        2.76
Vardas41121         Pavarde41121        2.09
Vardas41126         Pavarde41126        4.83
Vardas41127         Pavarde41127        4.51
Vardas41131         Pavarde41131        4.80
Vardas41136         Pavarde41136        3.09
