Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas5185          Pavarde5185         6     5     4     1     7     7     1     7     5     1     7     1     3     6     1     6     
Vardas5186          Pavarde5186         3     8     3     3     9     7     4     8     4     4     8     10    6     2     7     7     
Vardas5187          Pavarde5187         3     6     7     6     10    6     1     9     3     5     9     8     9     4     4     5     
Vardas5188          Pavarde5188         6     10    4     6     7     3     3     2     5     8     6     10    3     8     3     10    
Vardas5189          Pavarde5189         2     7     3     9     6     6     7     1     8     6     7     4     3     1     6     5     
Vardas5190          Pavarde5190         10    10    6     4     8     2     1     4     2     1     2     3     9     9     3     8     
Vardas5191          Pavarde5191         6     2     3     7     6     7     9     3     10    8     4     9     10    8     8     4     
Vardas5192          Pavarde5192         1     3     7     2     4     9     7     8     1     4     2     6     5     1     1     8     
Vardas5193          Pavarde5193         2     6     5     7     3     3     8     4     6     6     4     10    9     6     6     3     
Vardas5194          Pavarde5194         3     7     6     1     5     10    6     8     6     7     6     2     4     5     2     10    
Vardas5195          Pavarde5195         6     4     6     7     1     4     1     3     9     10    1     1     5     4     7     9     
Vardas5196          Pavarde5196         9     4     3     3     5     9     7     8     6     1     4     3     1     3     10    3     
Vardas5197          Pavarde5197         9     7     10    2     2     5     9     5     9     8     4     3     10    3     9     9     
Vardas5198          Pavarde5198         8     3     6     3     8     4     7     8     2     6     7     5     5     10    8     6     
Vardas5199          Pavarde5199         1     7     7     8     5     9     2     4     2     2     3     4     8     3     10    2     
Vardas5200          Pavarde5200         1     4     5     5     10    5     7     7     4     9     3     10    8     5     4     10    
Vardas5201          Pavarde5201         10    8     9     10    1     8     9     5     1     4     2     7     4     8     6     3     
Vardas5202          Pavarde5202         3     1     6     5     1     8     1     8     4     9     1     4     7     1     10    2     
Vardas5203          Pavarde5203         7     9     3     2     2     7     5     7     2     5     1     7     9     7     7     2     
Vardas5204          Pavarde5204         7     4     7     2     5     3     8     5     7     1     2     7     3     9     6     10    
Vardas5205          Pavarde5205         2     1     9     5     3     8     9     2     6     5     4     5     1     10    2     6     
Vardas5206          Pavarde5206         1     2     7     6     9     2     2     7     9     10    5     5     10    2     5     1     
Vardas5207          Pavarde5207         1     10    6     6     8     4     7     4     4     5     7     6     2     10    1     5     
Vardas5208          Pavarde5208         2     8     4     4     2     7     5     7     1     6     7     6     10    7     8     8     
Vardas5209          Pavarde5209         10    10    9     5     6     6     9     2     9     9     10    2     10    2     3     8     
Vardas5210          Pavarde5210         5     4     7     2     1     7     1     1     7     2     7     5     10    1     8     7     
Vardas5211          Pavarde5211         1     1     8     6     4     1     6     9     10    7     8     6     5     8     6     7     
Vardas5212          Pavarde5212         9     6     5     5     3     3     2     9     8     9     4     9     8     1     3     4     
Vardas5213          Pavarde5213         10    5     8     6     1     5     10    9     3     5     1     9     5     2     10    9     
Vardas5214          Pavarde5214         3     3     4     9     9     2     3     3     4     9     10    9     3     4     1     9     
Vardas5215          Pavarde5215         7     8     10    8     8     1     8     1     3     10    10    7     1     7     8     8     
Vardas5216          Pavarde5216         9     8     10    10    4     5     1     3     5     3     10    9     3     6     6     5     
Vardas5217          Pavarde5217         4     4     4     8     6     6     1     7     7     6     4     6     3     8     4     6     
Vardas5218          Pavarde5218         4     9     6     4     1     9     7     6     6     2     8     4     2     7     2     10    
Vardas5219          Pavarde5219         1     2     5     9     7     4     5     1     9     9     9     8     2     4     1     2     
Vardas5220          Pavarde5220         5     9     10    1     10    4     8     4     3     2     7     2     10    4     1     4     
Vardas5221          Pavarde5221         9     10    8     8     4     10    8     4     10    8     7     3     2     4     2     8     
Vardas5222          Pavarde5222         4     7     7     9     8     2     2     1     6     3     1     7     7     3     10    1     
Vardas5223          Pavarde5223         8     4     8     5     4     8     9     5     1     3     8     1     9     10    2     7     
