Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas6437          Pavarde6437         4     1     6     9     7     8     4     3     2     3     3     1     3     9     9     10    
Vardas6438          Pavarde6438         5     10    3     4     7     6     7     1     6     3     7     6     8     7     2     2     
Vardas6439          Pavarde6439         3     1     7     9     3     7     5     10    5     8     7     10    7     4     10    9     
Vardas6440          Pavarde6440         8     3     7     8     2     4     2     10    10    10    1     5     7     7     5     6     
Vardas6441          Pavarde6441         5     5     10    8     6     5     3     10    4     5     3     8     4     8     2     4     
Vardas6442          Pavarde6442         2     9     3     5     10    8     3     7     10    7     10    9     2     9     7     6     
Vardas6443          Pavarde6443         7     9     2     6     2     1     8     6     3     4     10    3     7     10    1     8     
Vardas6444          Pavarde6444         5     8     9     1     2     7     4     8     7     9     10    10    2     8     4     1     
Vardas6445          Pavarde6445         10    8     10    3     10    4     8     10    5     1     3     3     3     6     3     4     
Vardas6446          Pavarde6446         3     5     1     7     3     5     10    4     6     10    10    1     4     3     1     5     
Vardas6447          Pavarde6447         8     7     5     3     5     3     8     5     7     3     8     2     2     1     2     6     
Vardas6448          Pavarde6448         2     5     10    10    7     6     2     8     2     1     10    8     10    3     5     10    
Vardas6449          Pavarde6449         5     9     4     3     2     8     9     3     5     3     5     10    5     2     1     4     
Vardas6450          Pavarde6450         5     9     4     5     1     3     7     4     2     8     9     8     2     3     7     7     
Vardas6451          Pavarde6451         7     9     5     8     9     5     4     3     3     2     1     6     8     6     7     7     
Vardas6452          Pavarde6452         6     5     2     9     9     10    2     7     6     8     3     1     2     10    3     9     
Vardas6453          Pavarde6453         3     9     2     2     7     3     9     3     9     5     7     3     10    1     10    8     
Vardas6454          Pavarde6454         9     3     3     5     1     4     5     6     8     4     10    7     6     7     10    1     
Vardas6455          Pavarde6455         8     8     10    6     10    4     10    6     4     9     6     5     4     10    10    3     
Vardas6456          Pavarde6456         10    1     3     7     2     3     1     10    7     4     7     2     6     4     8     1     
Vardas6457          Pavarde6457         5     7     10    1     1     10    4     10    10    9     7     9     10    3     1     2     
Vardas6458          Pavarde6458         1     8     7     2     9     4     10    1     2     6     8     1     10    9     6     5     
Vardas6459          Pavarde6459         2     3     6     10    6     9     2     1     8     5     9     2     6     10    1     7     
Vardas6460          Pavarde6460         3     4     3     2     7     2     5     5     7     3     2     4     8     7     3     9     
Vardas6461          Pavarde6461         4     8     9     6     5     8     5     4     4     6     5     9     4     1     9     9     
Vardas6462          Pavarde6462         1     5     9     4     3     4     9     4     4     4     5     4     2     1     2     7     
Vardas6463          Pavarde6463         3     7     3     5     7     3     8     5     3     5     7     6     6     4     5     3     
Vardas6464          Pavarde6464         8     4     4     6     4     6     10    8     4     3     8     1     7     10    6     6     
Vardas6465          Pavarde6465         4     6     8     8     4     3     2     1     10    3     3     4     5     10    1     1     
Vardas6466          Pavarde6466         10    6     5     3     1     2     6     6     1     8     10    7     10    2     1     7     
Vardas6467          Pavarde6467         6     1     6     7     9     3     5     8     2     3     4     3     3     4     8     1     
Vardas6468          Pavarde6468         9     5     3     8     6     10    2     8     1     8     5     3     10    10    6     4     
Vardas6469          Pavarde6469         5     10    6     3     1     6     9     2     3     9     1     6     9     2     7     7     
Vardas6470          Pavarde6470         4     4     7     9     7     2     9     10    6     7     9     10    10    8     5     8     
Vardas6471          Pavarde6471         5     1     10    2     6     6     5     7     10    8     1     4     4     2     9     7     
Vardas6472          Pavarde6472         1     6     7     3     2     3     1     3     5     9     7     4     1     6     10    7     
Vardas6473          Pavarde6473         6     6     7     6     10    4     6     10    9     6     1     10    7     7     2     10    
Vardas6474          Pavarde6474         5     10    3     10    1     5     6     7     10    9     10    4     9     2     7     6     
Vardas6475          Pavarde6475         7     8     10    4     6     6     2     5     9     6     10    1     6     8     9     4     
