Vardas              Pavarde             ND1   ND2   ND3   ND4   ND5   ND6   ND7   ND8   ND9   ND10  ND11  ND12  ND13  ND14  ND15  Egz.  
Vardas46937         Pavarde46937        2     10    3     6     9     6     10    9     1     5     9     10    10    9     7     2     
Vardas46938         Pavarde46938        4     4     3     3     8     1     7     10    10    8     1     3     3     10    5     8     
Vardas46939         Pavarde46939        10    1     4     3     6     6     4     5     4     9     5     8     4     6     2     3     
Vardas46940         Pavarde46940        6     7     9     6     5     2     7     1     6     5     8     8     7     5     2     1     
Vardas46941         Pavarde46941        6     5     9     2     6     10    1     7     10    3     2     10    7     10    5     2     
Vardas46942         Pavarde46942        6     2     9     1     4     8     2     6     3     10    3     1     10    2     7     2     
Vardas46943         Pavarde46943        4     1     10    3     6     5     3     6     5     6     7     4     4     3     9     8     
Vardas46944         Pavarde46944        7     4     9     2     8     6     8     2     8     8     4     7     4     1     9     4     
Vardas46945         Pavarde46945        6     8     6     8     3     7     10    10    9     7     3     6     5     7     5     2     
Vardas46946         Pavarde46946        10    3     2     10    6     5     7     4     1     5     1     4     4     6     1     1     
Vardas46947         Pavarde46947        7     3     3     6     3     5     9     8     10    9     4     4     7     2     6     7     
Vardas46948         Pavarde46948        3     8     3     7     4     2     8     6     5     5     9     4     10    4     3     4     
Vardas46949         Pavarde46949        4     7     8     10    9     1     7     9     9     1     7     10    1     6     9     7     
Vardas46950         Pavarde46950        3     10    6     10    2     10    10    5     9     3     5     10    7     7     5     3     
Vardas46951         Pavarde46951        1     7     7     5     9     5     2     3     4     6     9     5     9     2     5     7     
Vardas46952         Pavarde46952        6     2     6     3     1     6     5     10    3     6     6     7     1     6     1     1     
Vardas46953         Pavarde46953        8     4     6     5     6     3     1     7     7     3     10    9     9     7     7     1     
Vardas46954         Pavarde46954        5     2     5     1     6     10    9     3     3     9     4     9     3     3     3     2     
Vardas46955         Pavarde46955        8     7     4     10    4     6     9     4     9     3     5     10    7     5     5     6     
Vardas46956         Pavarde46956        9     4     10    3     7     6     4     4     7     4     3     4     9     7     2     8     
Vardas46957         Pavarde46957        4     2     7     4     4     10    8     2     9     3     7     4     3     4     9     5     
Vardas46958         Pavarde46958        1     1     9     10    2     6     8     10    7     7     8     1     10    8     8     1     
Vardas46959         Pavarde46959        4     1     9     8     7     5     6     1     10    4     1     3     1     7     2     3     
Vardas46960         Pavarde46960        6     9     2     1     7     3     8     1     7     9     4     3     10    1     9     2     
Vardas46961         Pavarde46961        3     4     4     5     4     9     7     10    3     4     5     2     6     2     7     5     
Vardas46962         Pavarde46962        9     7     2     2     10    3     1     5     6     9     7     6     7     3     2     7     
Vardas46963         Pavarde46963        4     7     1     1     7     9     3     10    7     9     7     5     3     7     3     5     
Vardas46964         Pavarde46964        8     2     4     2     1     1     3     9     2     3     4     1     3     3     3     4     
Vardas46965         Pavarde46965        8     1     5     3     3     9     9     3     9     6     7     4     3     3     2     10    
Vardas46966         Pavarde46966        7     2     7     9     10    2     6     4     10    7     1     8     9     6     1     2     
Vardas46967         Pavarde46967        8     10    8     5     3     1     7     10    3     6     8     1     4     9     8     4     
Vardas46968         Pavarde46968        3     2     2     3     8     4     2     7     10    4     2     2     9     5     9     8     
Vardas46969         Pavarde46969        5     1     9     8     3     10    6     7     1     1     9     10    2     10    3     8     
Vardas46970         Pavarde46970        1     9     4     5     9     6     6     3     6     10    5     5     3     4     4     4     
Vardas46971         Pavarde46971        9     1     9     1     3     3     5     5     3     2     2     6     9     2     2     1     
Vardas46972         Pavarde46972        10    2     4     2     8     5     7     4     9     2     1     4     7     1     4     8     
Vardas46973         Pavarde46973        1     7     6     6     4     3     4     9     2     5     4     2     9     5     7     10    
Vardas46974         Pavarde46974        4     7     4     5     6     5     9     5     9     6     4     6     2     4     1     8     
Vardas46975         Pavarde46975        1     5     1     6     1     3     7     5     7     2     7     3     1     7     8     5     
